    530503      82286          0
    530999      81667          0
    531495      81586          0
    531992      81908          0
    532488      81151          0
    532984      81817          0
    533480      81207          0
    533977      81359          0
    534473      81544          0
    534969      81797          0
    535466      81170          0
    535962      81560          0
    536458      81611          0
    536955      81935          0
    537451      81381          0
    537947      81194          0
    538443      81378          0
    538940      80858          0
    539436      81748          0
    539932      81469          0
    540429      81051          0
    540925      81241          0
    541421      81253          0
    541918      81074          0
    542414      81281          0
    542910      81078          0
    543406      81276          0
    543903      80938          0
    544399      81025          0
    544895      80855          0
    545392      80583          0
    545888      80936          0
    546384      80970          0
    546880      80707          0
    547377      80552          0
    547873      80770          0
    548369      80476          0
    548866      80467          0
    549362      80895          0
    549858      80188          0
    550355      80696          0
    550851      81728          0
    551347      80445          0
    551843      79936          0
    552340      80131          0
    552836      80761          0
    553332      80167          0
    553829      80787          0
    554325      79915          0
    554821      79988          0
    555318      80209          0
    555814      80447          0
    556310      80159          0
    556806      80292          0
    557303      79994          0
    557799      80190          0
    558295      79660          0
    558792      80081          0
    559288      80453          0
    559784      79802          0
    560280      79841          0
    560777      79935          0
    561273      79486          0
    561769      79921          0
    562266      79698          0
    562762      79570          0
    563258      78948          0
    563755      78887          0
    564251      79722          0
    564747      79539          0
    565243      79738          0
    565740      79672          0
    566236      79469          0
    566732      79556          0
    567229      79500          0
    567725      79266          0
    568221      79622          0
    568718      79162          0
    569214      79286          0
    569710      79320          0
    570206      79332          0
    570703      79144          0
    571199      79181          0
    571695      79145          0
    572192      79111          0
    572688      79474          0
    573184      79615          0
    573681      79159          0
    574177      78940          0
    574673      78868          0
    575169      79070          0
    575666      78783          0
    576162      79531          0
    576658      78746          0
    577155      78661          0
    577651      78800          0
    578147      78242          0
    578643      78718          0
    579140      79004          0
    579636      78810          0
    580132      77919          0
    580629      78173          0
    581125      79184          0
    581621      78528          0
    582118      78398          0
    582614      78429          0
    583110      78490          0
    583606      78439          0
    584103      78434          0
    584599      78482          0
    585095      78385          0
    585592      78445          0
    586088      78712          0
    586584      78219          0
    587081      78511          0
    587577      77832          0
    588073      78401          0
    588569      78063          0
    589066      78612          0
    589562      78303          0
    590058      77831          0
    590555      77683          0
    591051      78073          0
    591547      77907          0
    592043      78082          0
    592540      78110          0
    593036      78354          0
    593532      78325          0
    594029      77590          0
    594525      77923          0
    595021      78122          0
    595518      77824          0
    596014      77862          0
    596510      78130          0
    597006      77260          0
    597503      77486          0
    597999      77712          0
    598495      77829          0
    598992      77737          0
    599488      77793          0
    599984      78108          0
